fec_candidate_id,candidate_name,committee_id,committee_name,designation,designation_full,committee_type,committee_type_full,is_principal
S2OH00170,"MANDEL, JOSHUA A.",C00495044,OHIO SENATE FUND,J,Joint fundraising committee,N,PAC - Nonqualified,False
S2OH00170,"MANDEL, JOSHUA A.",C00608935,TEAM JOSH,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6TX00297,"MANN, RENNIE HILL",C00833921,RENNIE HILL MANN FOR US SENATE,A,Authorized by a candidate,S,Senate,False
S2NH00272,"MANSHARAMANI, VIKRAM",C00813295,VIKRAM FOR NH,P,Principal campaign committee,H,House,True
S6NH00182,"MANZUR, KARISHMA",C00916668,KARISHMA FOR SENATE,P,Principal campaign committee,S,Senate,True
S4NV00270,"MARCHANT, JIM",C00839563,JIM MARCHANT FOR US SENATE,P,Principal campaign committee,S,Senate,True
S4MA00283,"MARINO, LOUIS GREGORY",C00835074,MARINO FOR SENATE,P,Principal campaign committee,S,Senate,True
S6NM01186,"MARKER, LARRY E",C00943738,FRIENDS OF LARRY MARKER,P,Principal campaign committee,S,Senate,True
S6CO00424,"MARKERT, GEORGE WASHINGTON MR V",C00903443,MARKERT FOR SENATE,P,Principal campaign committee,S,Senate,True
S4MA00028,"MARKEY, EDWARD SEN.",C00175059,MARKEY FOR SENATE COMMITTEE,P,Principal campaign committee,S,Senate,True
S4MA00028,"MARKEY, EDWARD SEN.",C00545210,MARKEY GRASSROOTS VICTORY FUND,J,Joint fundraising committee,N,PAC - Nonqualified,False
S4MA00028,"MARKEY, EDWARD SEN.",C00543801,MARKEY SENATE VICTORY,J,Joint fundraising committee,N,PAC - Nonqualified,False
S4MA00028,"MARKEY, EDWARD SEN.",C00196774,THE MARKEY COMMITTEE,P,Principal campaign committee,S,Senate,True
S4TX00730,"MARKLAND, MONTGOMERY LEE",C00767509,MARKLAND 2024,A,Authorized by a candidate,S,Senate,False
S4TX00730,"MARKLAND, MONTGOMERY LEE",C00843524,SENATE COMMITTEE FOR MARKLAND,P,Principal campaign committee,S,Senate,True
S6IL00185,"MARSHALL, ROBERT",C00469833,CITIZENS TO ELECT ROBERT MARSHALL,P,Principal campaign committee,S,Senate,True
S6IL00185,"MARSHALL, ROBERT",C00304998,COMMITTEE TO ELECT ROBERT MARSHALL,A,Authorized by a candidate,S,Senate,False
H6KS01179,"MARSHALL, ROGER W",C00576173,KANSANS FOR MARSHALL,P,Principal campaign committee,S,Senate,True
S0KS00315,"MARSHALL, ROGER W",C00632323,DEFEND OUR CONSERVATIVE SENATE PAC (DOC'S PAC),D,Leadership PAC,Q,PAC - Qualified,False
S0KS00315,"MARSHALL, ROGER W",C00576173,KANSANS FOR MARSHALL,P,Principal campaign committee,S,Senate,True
S0KS00315,"MARSHALL, ROGER W",C00705814,KANSAS SENATE REPUBLICAN NOMINEE FUND - ROGER MARSHALL,A,Authorized by a candidate,S,Senate,False
S6AL00450,"MARSHALL, STEVEN T",C00906545,STEVE MARSHALL FOR SENATE,P,Principal campaign committee,S,Senate,True
S4MI00512,"MARSH, DOUGLAS PHILIP",C00875971,COMMITTEE TO ELECT DOUGLAS P. MARSH,P,Principal campaign committee,S,Senate,True
S4NH00096,"MARTIN, ANDY",C00546432,ANDYMARTIN2014.COM,P,Principal campaign committee,S,Senate,True
S4NH00096,"MARTIN, ANDY",C00747790,ANDY MARTIN CAMPAIGN 2022,P,Principal campaign committee,S,Senate,True
S4NH00096,"MARTIN, ANDY",C00920579,ANDY MARTIN FOR US SENATOR 2026,P,Principal campaign committee,S,Senate,True
S6NE00152,"MARVIN, MIKE",C00944199,MARVIN FOR CONGRESS,P,Principal campaign committee,S,Senate,True
S2AZ00372,"MASTERS, BLAKE",C00784165,BLAKE MASTERS FOR SENATE,P,Principal campaign committee,S,Senate,True
S2AZ00372,"MASTERS, BLAKE",C00772939,MASTERS FOR AZ SENATE REPUBLICAN NOMINEE FUND 2022,A,Authorized by a candidate,S,Senate,False
S2SC00103,"MATTHEWS, KRYSTLE",C00776500,KRYSTLE MATTHEWS FOR SENATE,P,Principal campaign committee,S,Senate,True
S6TN00364,"MATTHEWS, YOSHI D.",C00936500,YOSHI MATTHEWS FOR US SENATE,P,Principal campaign committee,S,Senate,True
S6IL00649,"MAXWELL, BRYAN",C00918466,BRYAN MAXWELL FOR US SENATE,P,Principal campaign committee,S,Senate,True
S4MO00276,"MAY, KARLA",C00846915,KARLA MAY FOR U.S. SENATE,P,Principal campaign committee,S,Senate,True
S4NV00403,"MAZLO, CHRISTOPHER CRAIG",C00872861,CHRIS MAZLO FOR NEVADA,P,Principal campaign committee,S,Senate,True
S6OR05200,"MCALMOND, RUSSELL",C00930354,MCALMOND FOR US SENATE,P,Principal campaign committee,S,Senate,True
S6FL00665,"MCBRIDE, EVELYN JANE'-MARIE DR",C00898056,DR. EVELYN J MCBRIDE,A,Authorized by a candidate,S,Senate,False
S6FL00236,"MCBRIDE, WILLIAM",C00425546,WILL MCBRIDE FOR US SENATE,P,Principal campaign committee,S,Senate,True
S6TN00406,"MCCANTS, KEVIN LEE MR.",C00947192,MCCANTS FOR US SENATE,P,Principal campaign committee,S,Senate,True
S0AZ00376,"MCCARTHY, DANIEL",C00717991,DEMAND DANIEL FOR US SENATE,P,Principal campaign committee,S,Senate,True
S6MO00305,"MCCASKILL, CLAIRE",C00427963,CALIFORNIA VICTORY 2006,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00402958,COMMITTEE FOR A BETTER FUTURE,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00655670,COMMON SENSE 2018,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00663153,FLORIDA MISSOURI VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00492256,FLORIDA-MISSOURI VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00431304,GET STUFF DONE,U,Unauthorized,N,PAC - Nonqualified,False
S6MO00305,"MCCASKILL, CLAIRE",C00520940,HEARTLAND VICTORY FUND 2012,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MO00305,"MCCASKILL, CLAIRE",C00502401,JUSTICE 2012,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00527838,JUSTICE 2012 TEXAS,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00633925,JUSTICE 2018,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MO00305,"MCCASKILL, CLAIRE",C00667337,MCCASKILL 2018 VICTORY,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MO00305,"MCCASKILL, CLAIRE",C00414961,MCCASKILL FOR MISSOURI,A,Authorized by a candidate,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00544056,MCCASKILL SENATE FUND,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MO00305,"MCCASKILL, CLAIRE",C00577148,MCCASKILL SENATE FUND,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MO00305,"MCCASKILL, CLAIRE",C00522300,MCCASKILL SENATE VICTORY 2012,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MO00305,"MCCASKILL, CLAIRE",C00641084,MCCASKILL SENATE VICTORY 2018,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MO00305,"MCCASKILL, CLAIRE",C00504969,MCCASKILL VICTORY FUND,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MO00305,"MCCASKILL, CLAIRE",C00639203,MICHIGAN MISSOURI VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00521815,MIDWEST PRIORITIES FUND,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00680066,MIDWEST WOMEN VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00427518,MINNESOTA MISSOURI DEMOCRATIC VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00492074,MINNESOTA-MISSOURI VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00509125,MISSOURI-MONTANA FUND,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00630616,MISSOURI-MONTANA FUND,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00549394,MISSOURI SENATE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MO00305,"MCCASKILL, CLAIRE",C00424168,MISSOURI SENATE 2006,J,Joint fundraising committee,Y,Party - Qualified,False
S6MO00305,"MCCASKILL, CLAIRE",C00419739,MISSOURI VICTORY 2006,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MO00305,"MCCASKILL, CLAIRE",C00648238,MISSOURI VIRGINIA FUND,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00531426,MO-NV-ND VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00423582,NEW SENATE VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00426650,SAIL TO VICTORY 2006,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00421800,SENATE 2006,J,Joint fundraising committee,Q,PAC - Qualified,False
S6MO00305,"MCCASKILL, CLAIRE",C00667501,SENATE 2018 IMPACT,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00419457,SENATE DEMOCRATIC VICTORY 2006,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00662114,SENATE IMPACT 2018,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00635300,SENATE IMPACT: MO & IN,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00674192,SENATE IMPACT: MO & WI,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00682591,SENATE IMPACT: MO & WV,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00475749,SHOW ME STATE VICTORY FUND,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MO00305,"MCCASKILL, CLAIRE",C00514638,STABENOW/MCCASKILL VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00423574,TAKE BACK THE MIDWEST,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00492736,TEXANS FOR A PROGRESSIVE SENATE,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00630467,TEXANS FOR A PROGRESSIVE SENATE,J,Joint fundraising committee,S,Senate,False
S6MO00305,"MCCASKILL, CLAIRE",C00527713,WOMEN 2 WIN,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MO00305,"MCCASKILL, CLAIRE",C00685057,WOMEN ON THE ROAD 2018,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MO00305,"MCCASKILL, CLAIRE",C00511642,WOMEN ON THE ROAD TO THE SENATE: 12 AND COUNTING - BAY AREA,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MO00305,"MCCASKILL, CLAIRE",C00511626,WOMEN ON THE ROAD TO THE SENATE: 12 AND COUNTING -DENVER,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MO00305,"MCCASKILL, CLAIRE",C00511659,WOMEN ON THE ROAD TO THE SENATE: 12 AND COUNTING-LOS ANGELES,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MO00305,"MCCASKILL, CLAIRE",C00519462,WOMEN ON THE ROAD TO THE SENATE 12 AND COUNTING-NEW YORK CITY,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MO00305,"MCCASKILL, CLAIRE",C00511634,WOMEN ON THE ROAD TO THE SENATE: 12 AND COUNTING-SEATTLE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MO00305,"MCCASKILL, CLAIRE",C00501767,WOMEN'S SENATE VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S8IL00223,"MCCLANAHAN, ZACHARY",C00930685,ZACH MCCLANAHAN FOR U.S. SENATE,P,Principal campaign committee,S,Senate,True
S2GA00282,"MCCOLUMN, JONATHAN MR",C00805721,MCCOLUMN FOR SENATE,P,Principal campaign committee,S,Senate,True
S2KY00012,"MCCONNELL, MITCH",C00434274,2007 SENATORS' CLASSIC COMMITTEE,J,Joint fundraising committee,Q,PAC - Qualified,False
S2KY00012,"MCCONNELL, MITCH",C00449850,2008 SENATORS CLASSIC COMMITTEE,J,Joint fundraising committee,S,Senate,False
S2KY00012,"MCCONNELL, MITCH",C00543637,2013 SENATORS CLASSIC COMMITTEE,J,Joint fundraising committee,S,Senate,False
S2KY00012,"MCCONNELL, MITCH",C00561845,2014 SENATORS CLASSIC COMMITTEE,J,Joint fundraising committee,S,Senate,False
S2KY00012,"MCCONNELL, MITCH",C00701243,2019 SENATORS CLASSIC COMMITTEE,J,Joint fundraising committee,S,Senate,False
S2KY00012,"MCCONNELL, MITCH",C00544601,IN DEFENSE OF FREE SPEECH JFC,J,Joint fundraising committee,S,Senate,False
S2KY00012,"MCCONNELL, MITCH",C00705806,KENTUCKY SENATE REPUBLICAN NOMINEE FUND - MITCH MCCONNELL,A,Authorized by a candidate,S,Senate,False
S2KY00012,"MCCONNELL, MITCH",C00453233,MCCONNELL/BOEHNER COMMITTEE,J,Joint fundraising committee,S,Senate,False
S2KY00012,"MCCONNELL, MITCH",C00540880,MCCONNELL CORNYN LEADERSHIP VICTORY COMMITTEE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S2KY00012,"MCCONNELL, MITCH",C00548651,MCCONNELL FOR THE MAJORITY,J,Joint fundraising committee,N,PAC - Nonqualified,False
S2KY00012,"MCCONNELL, MITCH",C00651364,MCCONNELL GARDNER VICTORY COMMITTEE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S2KY00012,"MCCONNELL, MITCH",C00430702,MCCONNELL MAJORITY COMMITTEE; THE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S2KY00012,"MCCONNELL, MITCH",C00155051,MCCONNELL SENATE COMMITTEE,A,Authorized by a candidate,S,Senate,False
S2KY00012,"MCCONNELL, MITCH",C00193342,MCCONNELL SENATE COMMITTEE,P,Principal campaign committee,S,Senate,True
S2KY00012,"MCCONNELL, MITCH",C00365759,MCCONNELL VICTORY COMMITTEE,J,Joint fundraising committee,X,Party - Nonqualified,False
S2KY00012,"MCCONNELL, MITCH",C00535161,MCCONNELL VICTORY COMMITTEE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S2KY00012,"MCCONNELL, MITCH",C00536409,MCCONNELL VICTORY KENTUCKY,J,Joint fundraising committee,N,PAC - Nonqualified,False
S2KY00012,"MCCONNELL, MITCH",C00652081,PROTECTING THE MAJORITY COMMITTEE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S2KY00012,"MCCONNELL, MITCH",C00242941,REPUBLICAN SENATORIAL INNER CIRCLE 1990,J,Joint fundraising committee,Y,Party - Qualified,False
S2KY00012,"MCCONNELL, MITCH",C00247767,REPUBLICAN SENATORIAL INNER CIRCLE 1990-91,J,Joint fundraising committee,Y,Party - Qualified,False
S2KY00012,"MCCONNELL, MITCH",C00236620,WARNER/NICKLES COMMITTEE,J,Joint fundraising committee,S,Senate,False
S2KY00012,"MCCONNELL, MITCH",C00244707,WN 1990 COMMITTEE,J,Joint fundraising committee,S,Senate,False
S2KY00012,"MCCONNELL, MITCH",C00302281,W/N 1995 COMMITTEE,J,Joint fundraising committee,S,Senate,False
S2KY00012,"MCCONNELL, MITCH",C00317602,W/N 1996 COMMITTEE,J,Joint fundraising committee,S,Senate,False
S2KY00012,"MCCONNELL, MITCH",C00365585,W/N 2001 COMMITTEE,J,Joint fundraising committee,S,Senate,False
S2KY00012,"MCCONNELL, MITCH",C00376608,W/N 2002 C0MMITTEE,J,Joint fundraising committee,S,Senate,False
S2PA00661,"MCCORMICK, DAVE",C00800623,DAVE MCCORMICK FOR US SENATE,A,Authorized by a candidate,S,Senate,False
S2PA00661,"MCCORMICK, DAVE",C00851980,FRIENDS OF DAVE MCCORMICK,P,Principal campaign committee,S,Senate,True
S2PA00661,"MCCORMICK, DAVE",C00829515,MCCORMICK FOR PA SENATE REPUBLICAN NOMINEE FUND 2024,A,Authorized by a candidate,S,Senate,False
S0NJ00175,"MCCORMICK, LISA",C00611475,ELECTION FUND OF LISA MCCORMICK,P,Principal campaign committee,H,House,True
S2IN00166,"MCCRAY, VALERIE L DR",C00697615,FRIENDS OF VALERIE MCCRAY,P,Principal campaign committee,S,Senate,True
S4MS00120,"MCDANIEL, CHRISTOPHER BRIAN",C00550657,FRIENDS OF CHRIS MCDANIEL,P,Principal campaign committee,S,Senate,True
S4MS00120,"MCDANIEL, CHRISTOPHER BRIAN",C00673285,FRIENDS OF CHRIS MCDANIEL,P,Principal campaign committee,S,Senate,True
S2HI00155,"MCDERMOTT, ROBERT",C00800656,BOB MCDERMOTT FOR SENATE,P,Principal campaign committee,S,Senate,True
S6NC00464,"MCGINNIS, BRIAN",C00925792,MCGINNIS FOR SENATE,P,Principal campaign committee,S,Senate,True
S6PA00266,"MCGINTY, KATHLEEN ALANA",C00620823,BLUE GREEN SENATE VICTORY,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6PA00266,"MCGINTY, KATHLEEN ALANA",C00619932,BLUE SENATE 2016,J,Joint fundraising committee,S,Senate,False
S6PA00266,"MCGINTY, KATHLEEN ALANA",C00624270,COMMITTEE FOR A PROGRESSIVE SENATE MAJORITY,J,Joint fundraising committee,S,Senate,False
S6PA00266,"MCGINTY, KATHLEEN ALANA",C00618512,DEMOCRATIC SENATE VICTORY 2016,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6PA00266,"MCGINTY, KATHLEEN ALANA",C00617357,IMPACT SENATE 2016,J,Joint fundraising committee,S,Senate,False
S6PA00266,"MCGINTY, KATHLEEN ALANA",C00582809,KATIE MCGINTY FOR SENATE,P,Principal campaign committee,S,Senate,True
S6PA00266,"MCGINTY, KATHLEEN ALANA",C00603266,MCGINTY MATTHEWS VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6PA00266,"MCGINTY, KATHLEEN ALANA",C00618520,PENNSYLVANIA SENATE 2016,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6PA00266,"MCGINTY, KATHLEEN ALANA",C00611384,SECURE OUR SENATE 2016,J,Joint fundraising committee,S,Senate,False
S6PA00266,"MCGINTY, KATHLEEN ALANA",C00622456,SENATE IMPACT DEMOCRATIC MAJORITY COMMITTEE,J,Joint fundraising committee,S,Senate,False
S6PA00266,"MCGINTY, KATHLEEN ALANA",C00622720,SENATE IMPACT MD & PA,J,Joint fundraising committee,S,Senate,False
S6PA00266,"MCGINTY, KATHLEEN ALANA",C00625434,WOMEN MAKE THE MAJORITY 2016,J,Joint fundraising committee,S,Senate,False
S6PA00266,"MCGINTY, KATHLEEN ALANA",C00614768,WOMEN ON THE ROAD 2016,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6PA00266,"MCGINTY, KATHLEEN ALANA",C00626614,WOMEN SENATE VICTORY 2016,J,Joint fundraising committee,S,Senate,False
S0KY00339,"MCGRATH, AMY",C00922302,AMY MCGRATH FOR SENATE,P,Principal campaign committee,S,Senate,True
S0KY00339,"MCGRATH, AMY",C00711549,HONOR BOUND PAC,U,Unauthorized,W,Hybrid PAC (with Non-Contribution Account) - Qualified,False
S6KY00344,"MCGRATH, AMY",C00922302,AMY MCGRATH FOR SENATE,P,Principal campaign committee,S,Senate,True
S2AZ00349,"MCGUIRE, MICHAEL MICK",C00780791,MCGUIRE FOR ARIZONA,P,Principal campaign committee,S,Senate,True
S6CA01038,"MCGURR, MATTHEW E.",C00821595,MATT FOR THE FUTURE,P,Principal campaign committee,S,Senate,True
S6CA01038,"MCGURR, MATTHEW E.",C00725788,STEVEN GREEN FOR U.S. SENATE,P,Principal campaign committee,S,Senate,True
S4RI00051,"MCKAY, RAYMOND TYLER MR",C00827964,MCKAY FOR SENATE INC,P,Principal campaign committee,S,Senate,True
S4WV00365,"MCKINNEY, BRYAN",C00855734,THE COMMITTEE TO ELECT BRYAN MCKINNEY TO THE US SENATE,P,Principal campaign committee,S,Senate,True
S6MT00279,"MCLAUGHLIN, KATE",C00923698,MCLAUGHLIN FOR MONTANA,P,Principal campaign committee,S,Senate,True
S6MI00392,"MCMORROW, MALLORY",C00901173,MCMORROW FOR MICHIGAN,P,Principal campaign committee,S,Senate,True
S8VT00059,"MCMULLEN, JOHN A",C00334029,MCMULLEN FOR SENATE COMMITTEE INC,P,Principal campaign committee,S,Senate,True
S2UT00369,"MCMULLIN, DAVID EVAN",C00790733,MCMULLIN FOR UTAH,P,Principal campaign committee,S,Senate,True
S6TX00347,"MCNABB, BARRETT ANTHONY",C00897819,PATHFINDER PAC,D,Leadership PAC,N,PAC - Nonqualified,False
S6SD01133,"MCNEAL, JUSTIN S",C00924514,FRIENDS OF JUSTIN MCNEAL FOR US SENATE,P,Principal campaign committee,S,Senate,True
S4WV00407,"MCNULTY, JANET",C00866962,THE CAMPAIGN OF JANET MCNULTY,P,Principal campaign committee,S,Senate,True
S2MO00577,"MCQUEEN, ELDON DAN",C00715896,MCQUEEN FOR CONGRESS,U,Unauthorized,S,Senate,False
S4TX00698,"MCQUEEN, ELDON DANIEL",C00715896,MCQUEEN FOR CONGRESS,U,Unauthorized,S,Senate,False
S4TX00698,"MCQUEEN, ELDON DANIEL",C00830604,MCQUEEN FOR TEXAS,A,Authorized by a candidate,S,Senate,False
S8AZ00221,"MCSALLY, MARTHA",C00701243,2019 SENATORS CLASSIC COMMITTEE,J,Joint fundraising committee,S,Senate,False
S8AZ00221,"MCSALLY, MARTHA",C00705947,ARIZONA SENATE REPUBLICAN NOMINEE FUND - MARTHA MCSALLY,A,Authorized by a candidate,S,Senate,False
S8AZ00221,"MCSALLY, MARTHA",C00689471,FOUNDERS COMMITTEE; THE,J,Joint fundraising committee,S,Senate,False
S8AZ00221,"MCSALLY, MARTHA",C00685230,GROW THE MAJORITY,J,Joint fundraising committee,S,Senate,False
S8AZ00221,"MCSALLY, MARTHA",C00666040,MCSALLY PAC,U,Unauthorized,N,PAC - Nonqualified,False
S8AZ00221,"MCSALLY, MARTHA",C00697953,MCSALLY VICTORY COMMITTE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8AZ00221,"MCSALLY, MARTHA",C00681163,STRENGTHEN THE SENATE MAJORITY 2018,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8AZ00221,"MCSALLY, MARTHA",C00678235,WOMEN KEEP THE MAJORITY,J,Joint fundraising committee,S,Senate,False
S6WY00225,"MEAD, SAMUEL",C00947424,MEAD FOR WYOMING,P,Principal campaign committee,S,Senate,True
S0NJ00217,"MEHTA, RIKIN",C00722470,RIK FOR NEW JERSEY INC,P,Principal campaign committee,H,House,True
S4MI00637,"MEIJER, PETER MR.",C00855668,"MEIJER FOR SENATE, INC.",P,Principal campaign committee,S,Senate,True
S6OK04205,"MEINHARDT, RON",C00939058,MEINHARDT FOR US SENATE,P,Principal campaign committee,S,Senate,True
S6AZ00217,"MELUSKEY, ALEXANDER",C00574350,MELUSKEY FOR US SENATE INC,P,Principal campaign committee,S,Senate,True
S6NJ00289,"MENENDEZ, ROBERT",C00631960,BLUE SENATE 2018,J,Joint fundraising committee,S,Senate,False
S6NJ00289,"MENENDEZ, ROBERT",C00402958,COMMITTEE FOR A BETTER FUTURE,J,Joint fundraising committee,S,Senate,False
S6NJ00289,"MENENDEZ, ROBERT",C00264564,MENENDEZ FOR SENATE,P,Principal campaign committee,S,Senate,True
S6NJ00289,"MENENDEZ, ROBERT",C00514570,MENENDEZ SENATE VICTORY 2012,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6NJ00289,"MENENDEZ, ROBERT",C00479501,MENENDEZ VICTORY FUND,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6NJ00289,"MENENDEZ, ROBERT",C00518878,NELSON-MENENDEZ VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6NJ00289,"MENENDEZ, ROBERT",C00427724,NEW JERSEY DEMOCRATIC VICTORY,J,Joint fundraising committee,Q,PAC - Qualified,False
S6NJ00289,"MENENDEZ, ROBERT",C00420539,NEW JERSEY SENATE 2006,J,Joint fundraising committee,Y,Party - Qualified,False
S6NJ00289,"MENENDEZ, ROBERT",C00495382,SENATE VICTORY 2012,J,Joint fundraising committee,S,Senate,False
S8OR00207,"MERKLEY, JEFFREY ALAN",C00683094,ARIZONA OREGON VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S8OR00207,"MERKLEY, JEFFREY ALAN",C00455519,COAST TO COAST SENATE 2008,J,Joint fundraising committee,S,Senate,False
S8OR00207,"MERKLEY, JEFFREY ALAN",C00555391,COAST TO COAST VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S8OR00207,"MERKLEY, JEFFREY ALAN",C00567529,GRASSROOTS VICTORY PROJECT 2014,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8OR00207,"MERKLEY, JEFFREY ALAN",C00557264,HAGAN MERKLEY VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S8OR00207,"MERKLEY, JEFFREY ALAN",C00437277,JEFF MERKLEY FOR OREGON,P,Principal campaign committee,S,Senate,True
S8OR00207,"MERKLEY, JEFFREY ALAN",C00553487,MERKLEY VICTORY FUND 2014,J,Joint fundraising committee,N,PAC - Nonqualified,False
